ReturnID,OrderNumber,ShipmentID,ProductCode,ReturnDate,QuantityReturned,Reason
4234,SO0028210,28210,FAS-0015,2023-01-15,3,Defective
4235,SO0028217,28217,FAS-0015,2025-10-01,4,Damaged
4236,SO0028236,28236,FAS-0016,2023-01-29,13,Damaged
4237,SO0028243,28243,PWR-0004,2024-08-05,6,Damaged
4238,SO0028244,28244,SAF-0016,2021-03-29,1,Customer Changed Mind
4239,SO0028250,28250,ELE-0016,2025-02-20,1,Wrong Item
4240,SO0028254,28254,PWR-0006,2024-01-29,6,Defective
4241,SO0028266,28266,ELE-0013,2025-06-07,7,Damaged
4242,SO0028271,28271,SAF-0005,2025-06-09,5,Shipping Damage
4243,SO0028277,28277,SAF-0012,2024-08-31,4,Damaged
4244,SO0028286,28286,FAS-0016,2023-06-27,2,Wrong Item
4245,SO0028292,28292,PWR-0009,2025-09-25,6,Shipping Damage
4246,SO0028295,28295,PWR-0012,2024-09-12,6,Customer Changed Mind
4247,SO0028295,28295,PWR-0014,2024-09-14,2,Wrong Item
4248,SO0028305,28305,PWR-0014,2022-04-21,1,Defective
4249,SO0028309,28309,HVA-0004,2024-03-05,4,Defective
4250,SO0028309,28309,SAF-0007,2024-03-18,8,Damaged
4251,SO0028314,28314,ELE-0009,2025-01-20,7,Damaged
4252,SO0028329,28329,PWR-0007,2022-02-07,6,Customer Changed Mind
4253,SO0028336,28336,FAS-0011,2021-11-16,2,Wrong Item
4254,SO0028338,28338,ELE-0006,2024-04-10,3,Shipping Damage
4255,SO0028346,28346,HVA-0014,2024-04-28,9,Customer Changed Mind
4256,SO0028348,28348,FAS-0009,2024-07-13,9,Wrong Item
4257,SO0028351,28351,ELE-0015,2022-07-15,9,Damaged
4258,SO0028351,28351,ELE-0006,2022-07-10,9,Damaged
4259,SO0028355,28355,FAS-0012,2025-10-25,3,Defective
4260,SO0028359,28359,HVA-0019,2024-08-09,1,Customer Changed Mind
4261,SO0028359,28359,ELE-0007,2024-08-06,6,Damaged
4262,SO0028361,28361,ELE-0023,2023-05-10,3,Defective
4263,SO0028362,28362,HVA-0011,2025-07-28,14,Defective
4264,SO0028371,28371,FAS-0018,2022-10-20,1,Wrong Item
4265,SO0028373,28373,ELE-0018,2023-05-25,1,Damaged
4266,SO0028375,28375,FAS-0006,2023-12-08,2,Shipping Damage
4267,SO0028376,28376,FAS-0016,2022-02-13,2,Shipping Damage
4268,SO0028391,28391,ELE-0009,2022-05-04,2,Shipping Damage
4269,SO0028396,28396,FAS-0007,2023-06-13,5,Shipping Damage
4270,SO0028408,28408,HVA-0003,2023-03-22,9,Customer Changed Mind
4271,SO0028410,28410,FAS-0016,2021-08-25,5,Customer Changed Mind
4272,SO0028414,28414,HVA-0009,2023-11-08,1,Damaged
4273,SO0028415,28415,PWR-0007,2022-08-10,15,Shipping Damage
4274,SO0028422,28422,HVA-0027,2022-04-03,2,Defective
4275,SO0028424,28424,ELE-0010,2024-03-28,7,Damaged
4276,SO0028434,28434,PWR-0009,2024-01-05,16,Defective
4277,SO0028436,28436,HVA-0021,2023-12-28,1,Shipping Damage
4278,SO0028443,28443,FAS-0014,2022-12-20,3,Defective
4279,SO0028452,28452,HVA-0004,2024-06-15,16,Defective
4280,SO0028454,28454,HVA-0026,2022-07-19,12,Shipping Damage
4281,SO0028468,28468,PWR-0009,2022-12-23,2,Wrong Item
4282,SO0028469,28469,ELE-0008,2023-03-03,8,Shipping Damage
4283,SO0028496,28496,HVA-0023,2024-03-15,5,Defective
4284,SO0028504,28504,SAF-0005,2021-12-01,4,Shipping Damage
4285,SO0028512,28512,ELE-0008,2023-05-14,7,Shipping Damage
4286,SO0028513,28513,SAF-0007,2024-06-05,13,Damaged
4287,SO0028516,28516,HVA-0005,2024-01-01,3,Defective
4288,SO0028521,28521,FAS-0010,2024-11-22,2,Customer Changed Mind
4289,SO0028522,28522,ELE-0002,2025-11-26,1,Customer Changed Mind
4290,SO0028527,28527,HVA-0022,2021-04-04,3,Damaged
4291,SO0028529,28529,HVA-0004,2021-08-16,2,Customer Changed Mind
4292,SO0028529,28529,ELE-0009,2021-07-25,7,Defective
4293,SO0028534,28534,HVA-0023,2025-06-23,4,Defective
4294,SO0028549,28549,ELE-0004,2024-04-21,7,Shipping Damage
4295,SO0028552,28552,HVA-0018,2024-07-28,10,Wrong Item
4296,SO0028570,28570,HVA-0010,2022-12-26,7,Damaged
4297,SO0028583,28583,FAS-0018,2021-02-26,11,Wrong Item
4298,SO0028586,28586,HVA-0005,2025-06-27,1,Wrong Item
4299,SO0028591,28591,HVA-0003,2021-07-06,1,Damaged
4300,SO0028612,28612,HVA-0006,2022-07-28,14,Wrong Item
4301,SO0028671,28671,HVA-0014,2025-10-12,1,Wrong Item
4302,SO0028671,28671,HVA-0005,2025-10-11,3,Shipping Damage
4303,SO0028672,28672,SAF-0010,2026-01-03,3,Damaged
4304,SO0028680,28680,ELE-0008,2021-09-01,18,Shipping Damage
4305,SO0028683,28683,FAS-0003,2021-12-10,10,Wrong Item
4306,SO0028693,28693,FAS-0017,2023-07-30,3,Wrong Item
4307,SO0028693,28693,PWR-0002,2023-08-02,4,Defective
4308,SO0028698,28698,HVA-0016,2022-02-12,12,Customer Changed Mind
4309,SO0028710,28710,HVA-0025,2023-11-02,5,Customer Changed Mind
4310,SO0028714,28714,ELE-0011,2021-10-16,9,Customer Changed Mind
4311,SO0028728,28728,HVA-0017,2022-12-31,3,Defective
4312,SO0028728,28728,SAF-0013,2023-01-12,3,Shipping Damage
4313,SO0028729,28729,HVA-0008,2022-08-17,6,Customer Changed Mind
4314,SO0028749,28749,HVA-0012,2023-03-21,2,Shipping Damage
4315,SO0028753,28753,ELE-0003,2024-06-12,4,Defective
4316,SO0028759,28759,HVA-0015,2024-01-24,10,Shipping Damage
4317,SO0028763,28763,ELE-0005,2024-07-13,1,Defective
4318,SO0028763,28763,FAS-0012,2024-07-23,15,Damaged
4319,SO0028773,28773,FAS-0014,2023-02-04,6,Damaged
4320,SO0028774,28774,ELE-0015,2025-01-15,5,Shipping Damage
4321,SO0028776,28776,HVA-0009,2021-10-01,3,Wrong Item
4322,SO0028778,28778,ELE-0015,2022-04-05,2,Customer Changed Mind
4323,SO0028781,28781,HVA-0007,2021-03-16,14,Defective
4324,SO0028787,28787,FAS-0004,2024-05-01,3,Customer Changed Mind
4325,SO0028792,28792,ELE-0020,2023-07-18,10,Customer Changed Mind
4326,SO0028803,28803,ELE-0013,2021-08-28,3,Damaged
4327,SO0028812,28812,PWR-0010,2022-05-04,6,Damaged
4328,SO0028827,28827,PWR-0001,2023-08-04,10,Defective
4329,SO0028833,28833,HVA-0011,2025-02-23,2,Defective
4330,SO0028835,28835,HVA-0015,2022-04-25,11,Shipping Damage
4331,SO0028841,28841,PWR-0009,2024-12-25,5,Defective
4332,SO0028845,28845,ELE-0014,2023-02-22,1,Customer Changed Mind
4333,SO0028848,28848,HVA-0002,2021-03-04,2,Wrong Item
4334,SO0028851,28851,PWR-0003,2025-07-19,1,Shipping Damage
4335,SO0028855,28855,FAS-0011,2021-04-01,6,Defective
4336,SO0028856,28856,ELE-0023,2025-07-10,6,Damaged
4337,SO0028856,28856,SAF-0011,2025-07-09,2,Wrong Item
4338,SO0028859,28859,PWR-0008,2023-07-31,3,Shipping Damage
4339,SO0028859,28859,ELE-0016,2023-07-30,1,Shipping Damage
4340,SO0028860,28860,FAS-0007,2022-11-15,6,Shipping Damage
4341,SO0028863,28863,ELE-0006,2024-09-11,5,Customer Changed Mind
4342,SO0028865,28865,ELE-0003,2024-05-30,4,Defective
4343,SO0028878,28878,ELE-0017,2023-09-28,3,Wrong Item
4344,SO0028882,28882,FAS-0010,2022-02-17,6,Shipping Damage
4345,SO0028883,28883,PWR-0013,2021-10-07,6,Shipping Damage
4346,SO0028887,28887,HVA-0021,2025-07-10,6,Customer Changed Mind
4347,SO0028891,28891,SAF-0003,2022-05-31,1,Damaged
4348,SO0028891,28891,FAS-0018,2022-06-07,3,Wrong Item
4349,SO0028906,28906,PWR-0014,2022-04-05,11,Customer Changed Mind
4350,SO0028909,28909,SAF-0012,2021-05-15,14,Shipping Damage
4351,SO0028919,28919,HVA-0017,2021-06-13,10,Damaged
4352,SO0028920,28920,PWR-0007,2021-06-15,8,Wrong Item
4353,SO0028934,28934,HVA-0001,2024-07-16,1,Customer Changed Mind
4354,SO0028936,28936,ELE-0012,2025-07-22,1,Customer Changed Mind
4355,SO0028952,28952,HVA-0026,2021-01-19,2,Wrong Item
4356,SO0028953,28953,ELE-0009,2024-02-19,6,Shipping Damage
4357,SO0028954,28954,FAS-0018,2023-11-10,1,Shipping Damage
4358,SO0028956,28956,ELE-0010,2021-02-18,3,Defective
4359,SO0028965,28965,HVA-0016,2023-07-05,6,Defective
4360,SO0028968,28968,FAS-0004,2025-04-11,18,Defective
4361,SO0028975,28975,FAS-0006,2022-10-22,2,Wrong Item
4362,SO0028985,28985,FAS-0001,2024-08-12,3,Shipping Damage
4363,SO0028997,28997,FAS-0005,2025-08-09,1,Customer Changed Mind
4364,SO0029000,29000,ELE-0003,2026-01-13,5,Customer Changed Mind
4365,SO0029019,29019,ELE-0012,2025-12-01,13,Customer Changed Mind
4366,SO0029025,29025,ELE-0013,2023-01-25,2,Damaged
4367,SO0029031,29031,ELE-0001,2024-07-24,5,Wrong Item
4368,SO0029058,29058,HVA-0023,2024-08-11,4,Defective
4369,SO0029069,29069,HVA-0020,2025-08-10,11,Shipping Damage
4370,SO0029075,29075,SAF-0003,2022-07-11,3,Wrong Item
4371,SO0029080,29080,HVA-0012,2021-06-21,17,Wrong Item
4372,SO0029089,29089,SAF-0003,2021-09-01,4,Damaged
4373,SO0029091,29091,HVA-0009,2025-03-15,12,Defective
4374,SO0029094,29094,PWR-0001,2022-08-17,4,Wrong Item
4375,SO0029100,29100,FAS-0003,2026-01-11,3,Damaged
4376,SO0029109,29109,ELE-0003,2025-07-25,5,Wrong Item
4377,SO0029130,29130,PWR-0014,2025-10-04,7,Wrong Item
4378,SO0029134,29134,ELE-0017,2024-03-24,2,Damaged
4379,SO0029141,29141,HVA-0005,2025-09-02,2,Damaged
4380,SO0029144,29144,SAF-0003,2023-08-26,7,Damaged
4381,SO0029148,29148,HVA-0023,2023-09-13,7,Customer Changed Mind
4382,SO0029156,29156,ELE-0010,2021-03-31,4,Shipping Damage
4383,SO0029160,29160,HVA-0006,2022-04-02,3,Defective
4384,SO0029165,29165,SAF-0010,2022-06-28,3,Defective
4385,SO0029175,29175,HVA-0024,2021-05-24,2,Damaged
4386,SO0029180,29180,ELE-0009,2024-09-27,11,Wrong Item
4387,SO0029185,29185,FAS-0009,2026-01-12,1,Customer Changed Mind
4388,SO0029191,29191,HVA-0018,2021-01-28,5,Defective
4389,SO0029202,29202,HVA-0007,2021-10-08,6,Shipping Damage
4390,SO0029210,29210,HVA-0017,2023-01-04,11,Wrong Item
4391,SO0029214,29214,HVA-0016,2023-07-07,14,Defective
4392,SO0029215,29215,HVA-0009,2023-12-05,8,Defective
4393,SO0029217,29217,ELE-0007,2022-02-02,16,Customer Changed Mind
4394,SO0029218,29218,HVA-0005,2024-11-18,4,Customer Changed Mind
4395,SO0029233,29233,HVA-0004,2025-12-29,1,Damaged
4396,SO0029241,29241,HVA-0020,2026-01-15,1,Wrong Item
4397,SO0029252,29252,HVA-0015,2021-05-15,3,Customer Changed Mind
4398,SO0029260,29260,HVA-0016,2022-05-08,5,Damaged
4399,SO0029268,29268,HVA-0008,2024-10-04,3,Shipping Damage
4400,SO0029271,29271,SAF-0010,2025-01-02,3,Damaged
4401,SO0029276,29276,FAS-0015,2025-07-09,1,Damaged
4402,SO0029278,29278,HVA-0003,2021-08-30,9,Shipping Damage
4403,SO0029293,29293,PWR-0009,2023-11-21,9,Customer Changed Mind
4404,SO0029297,29297,ELE-0011,2022-05-09,1,Shipping Damage
4405,SO0029298,29298,ELE-0006,2024-04-30,4,Wrong Item
4406,SO0029304,29304,HVA-0006,2023-12-03,2,Wrong Item
4407,SO0029304,29304,FAS-0004,2023-12-14,14,Wrong Item
4408,SO0029306,29306,SAF-0008,2024-11-25,6,Shipping Damage
4409,SO0029306,29306,FAS-0007,2024-12-14,1,Customer Changed Mind
4410,SO0029308,29308,SAF-0008,2022-11-04,1,Defective
4411,SO0029312,29312,HVA-0006,2025-04-02,6,Shipping Damage
4412,SO0029314,29314,HVA-0009,2025-02-01,17,Customer Changed Mind
4413,SO0029317,29317,FAS-0015,2021-11-03,15,Customer Changed Mind
4414,SO0029328,29328,HVA-0007,2021-06-18,5,Damaged
4415,SO0029330,29330,FAS-0016,2022-09-27,11,Customer Changed Mind
4416,SO0029331,29331,FAS-0002,2023-10-21,14,Damaged
4417,SO0029333,29333,ELE-0004,2022-08-12,1,Shipping Damage
4418,SO0029334,29334,FAS-0004,2023-12-30,15,Customer Changed Mind
4419,SO0029337,29337,SAF-0011,2023-04-06,9,Wrong Item
4420,SO0029344,29344,ELE-0021,2025-12-23,10,Damaged
4421,SO0029355,29355,PWR-0002,2021-10-09,2,Customer Changed Mind
4422,SO0029367,29367,SAF-0001,2022-11-26,1,Shipping Damage
4423,SO0029369,29369,HVA-0012,2023-09-06,5,Shipping Damage
4424,SO0029382,29382,ELE-0022,2025-12-27,1,Wrong Item
4425,SO0029388,29388,ELE-0013,2023-10-28,9,Wrong Item
4426,SO0029411,29411,HVA-0008,2023-07-02,6,Defective
4427,SO0029423,29423,SAF-0008,2024-04-25,7,Damaged
4428,SO0029438,29438,ELE-0001,2024-03-30,3,Defective
4429,SO0029443,29443,HVA-0025,2024-11-07,9,Defective
4430,SO0029452,29452,ELE-0019,2021-06-19,2,Customer Changed Mind
4431,SO0029455,29455,PWR-0005,2021-09-19,9,Customer Changed Mind
4432,SO0029470,29470,HVA-0025,2021-03-24,6,Shipping Damage
4433,SO0029471,29471,PWR-0002,2021-11-22,18,Wrong Item
4434,SO0029480,29480,ELE-0018,2024-10-22,7,Damaged
4435,SO0029484,29484,ELE-0010,2024-06-09,2,Customer Changed Mind
4436,SO0029485,29485,PWR-0010,2023-10-30,4,Damaged
4437,SO0029501,29501,HVA-0015,2022-02-08,6,Customer Changed Mind
4438,SO0029504,29504,HVA-0007,2022-11-20,17,Customer Changed Mind
4439,SO0029511,29511,PWR-0011,2024-06-03,10,Customer Changed Mind
4440,SO0029517,29517,FAS-0002,2023-10-05,13,Damaged
4441,SO0029522,29522,PWR-0003,2022-09-14,5,Customer Changed Mind
4442,SO0029528,29528,HVA-0010,2024-07-25,18,Wrong Item
4443,SO0029534,29534,HVA-0023,2025-12-14,18,Wrong Item
4444,SO0029535,29535,HVA-0026,2024-03-13,10,Damaged
4445,SO0029549,29549,ELE-0009,2024-08-08,4,Defective
4446,SO0029556,29556,HVA-0028,2023-12-21,7,Defective
4447,SO0029569,29569,FAS-0010,2024-06-03,1,Shipping Damage
4448,SO0029570,29570,HVA-0005,2021-07-02,1,Damaged
4449,SO0029576,29576,ELE-0016,2024-06-30,4,Wrong Item
4450,SO0029577,29577,ELE-0002,2021-07-26,5,Customer Changed Mind
4451,SO0029588,29588,ELE-0013,2021-02-03,17,Customer Changed Mind
4452,SO0029595,29595,HVA-0021,2023-09-12,8,Shipping Damage
4453,SO0029611,29611,ELE-0001,2022-08-21,11,Shipping Damage
4454,SO0029620,29620,HVA-0015,2024-11-18,5,Defective
4455,SO0029623,29623,FAS-0015,2022-03-22,1,Wrong Item
4456,SO0029624,29624,SAF-0017,2023-11-22,11,Defective
4457,SO0029630,29630,PWR-0012,2022-03-09,8,Defective
4458,SO0029640,29640,ELE-0004,2022-07-26,7,Damaged
4459,SO0029650,29650,HVA-0003,2024-05-19,1,Wrong Item
4460,SO0029657,29657,HVA-0001,2023-11-21,7,Shipping Damage
4461,SO0029681,29681,SAF-0002,2023-01-05,10,Wrong Item
4462,SO0029688,29688,ELE-0011,2024-01-21,13,Shipping Damage
4463,SO0029703,29703,ELE-0020,2025-04-01,3,Defective
4464,SO0029705,29705,FAS-0018,2024-12-19,10,Shipping Damage
4465,SO0029710,29710,FAS-0003,2022-01-09,18,Defective
4466,SO0029711,29711,SAF-0012,2022-03-23,11,Customer Changed Mind
4467,SO0029729,29729,PWR-0007,2025-11-28,4,Defective
4468,SO0029740,29740,SAF-0011,2021-04-30,2,Customer Changed Mind
4469,SO0029743,29743,SAF-0001,2023-05-06,11,Customer Changed Mind
4470,SO0029746,29746,ELE-0009,2021-11-07,4,Damaged
4471,SO0029750,29750,ELE-0006,2025-08-26,12,Damaged
4472,SO0029759,29759,ELE-0008,2022-02-04,4,Wrong Item
4473,SO0029759,29759,SAF-0005,2022-02-11,5,Defective
4474,SO0029774,29774,PWR-0008,2022-12-30,2,Shipping Damage
4475,SO0029775,29775,SAF-0003,2021-03-18,7,Defective
4476,SO0029779,29779,HVA-0006,2021-05-10,5,Shipping Damage
4477,SO0029786,29786,FAS-0014,2023-09-04,4,Shipping Damage
4478,SO0029787,29787,ELE-0019,2022-02-15,5,Shipping Damage
4479,SO0029803,29803,HVA-0023,2025-12-04,3,Wrong Item
4480,SO0029806,29806,HVA-0028,2022-07-02,3,Defective
4481,SO0029812,29812,ELE-0019,2024-03-27,1,Shipping Damage
4482,SO0029817,29817,HVA-0008,2025-10-19,2,Wrong Item
4483,SO0029818,29818,ELE-0008,2021-05-14,11,Defective
4484,SO0029821,29821,ELE-0021,2023-07-22,2,Wrong Item
4485,SO0029821,29821,HVA-0005,2023-07-22,1,Customer Changed Mind
4486,SO0029839,29839,SAF-0017,2021-07-21,3,Damaged
4487,SO0029850,29850,FAS-0003,2025-05-27,7,Customer Changed Mind
4488,SO0029851,29851,HVA-0028,2025-12-27,3,Shipping Damage
4489,SO0029879,29879,SAF-0013,2022-06-29,15,Customer Changed Mind
4490,SO0029892,29892,HVA-0020,2023-05-02,3,Wrong Item
4491,SO0029907,29907,ELE-0011,2022-06-15,2,Customer Changed Mind
4492,SO0029912,29912,FAS-0010,2022-07-15,2,Wrong Item
4493,SO0029913,29913,PWR-0004,2024-09-30,2,Customer Changed Mind
4494,SO0029916,29916,ELE-0002,2022-04-01,6,Defective
4495,SO0029935,29935,HVA-0004,2024-03-27,3,Defective
4496,SO0029936,29936,ELE-0013,2025-07-01,3,Shipping Damage
4497,SO0029937,29937,FAS-0006,2022-08-25,2,Defective
4498,SO0029944,29944,SAF-0003,2022-04-14,2,Shipping Damage
4499,SO0029953,29953,PWR-0004,2023-09-03,2,Shipping Damage
4500,SO0029962,29962,FAS-0007,2021-01-23,3,Wrong Item
4501,SO0029968,29968,SAF-0008,2023-08-05,1,Wrong Item
4502,SO0029969,29969,SAF-0005,2024-07-14,11,Damaged
4503,SO0029969,29969,FAS-0008,2024-07-01,3,Damaged
4504,SO0029975,29975,SAF-0006,2025-11-17,9,Shipping Damage
4505,SO0029985,29985,HVA-0010,2023-06-29,7,Shipping Damage
4506,SO0029986,29986,HVA-0003,2023-07-09,20,Wrong Item
4507,SO0029995,29995,FAS-0007,2025-01-16,2,Defective
4508,SO0030022,30022,ELE-0012,2022-09-04,3,Defective
4509,SO0030035,30035,HVA-0016,2025-06-29,14,Damaged
4510,SO0030035,30035,FAS-0011,2025-06-24,1,Wrong Item
4511,SO0030036,30036,PWR-0009,2022-02-13,2,Customer Changed Mind
4512,SO0030037,30037,ELE-0011,2024-07-05,3,Damaged
4513,SO0030042,30042,HVA-0024,2025-09-19,2,Defective
4514,SO0030052,30052,HVA-0005,2024-03-05,8,Defective
4515,SO0030058,30058,FAS-0006,2022-05-25,4,Customer Changed Mind
4516,SO0030066,30066,ELE-0006,2024-12-08,2,Customer Changed Mind
4517,SO0030071,30071,FAS-0016,2022-10-17,2,Shipping Damage
4518,SO0030072,30072,FAS-0014,2024-06-03,1,Defective
4519,SO0030073,30073,HVA-0004,2023-04-25,1,Damaged
4520,SO0030076,30076,ELE-0022,2025-07-05,1,Customer Changed Mind
4521,SO0030076,30076,SAF-0009,2025-07-10,4,Damaged
4522,SO0030078,30078,HVA-0008,2022-04-07,4,Wrong Item
4523,SO0030086,30086,ELE-0008,2024-04-01,4,Wrong Item
4524,SO0030112,30112,SAF-0009,2024-11-04,6,Shipping Damage
4525,SO0030114,30114,FAS-0018,2025-08-20,6,Damaged
4526,SO0030116,30116,SAF-0014,2021-03-09,4,Damaged
4527,SO0030138,30138,HVA-0021,2025-05-23,2,Defective
4528,SO0030150,30150,HVA-0015,2023-08-17,18,Damaged
4529,SO0030154,30154,FAS-0015,2024-05-14,1,Wrong Item
4530,SO0030168,30168,ELE-0011,2023-02-26,1,Wrong Item
4531,SO0030170,30170,ELE-0005,2024-01-27,5,Shipping Damage
4532,SO0030175,30175,PWR-0009,2023-09-23,13,Defective
4533,SO0030175,30175,ELE-0019,2023-10-12,9,Wrong Item
4534,SO0030178,30178,ELE-0010,2023-11-05,3,Shipping Damage
4535,SO0030179,30179,ELE-0011,2025-02-05,17,Shipping Damage
4536,SO0030179,30179,ELE-0018,2025-02-20,8,Customer Changed Mind
4537,SO0030193,30193,FAS-0003,2025-05-24,5,Damaged
4538,SO0030193,30193,PWR-0004,2025-05-12,2,Customer Changed Mind
4539,SO0030193,30193,SAF-0002,2025-05-12,11,Damaged
4540,SO0030199,30199,ELE-0021,2022-01-03,1,Damaged
4541,SO0030203,30203,HVA-0023,2023-11-10,1,Shipping Damage
4542,SO0030213,30213,FAS-0015,2024-10-07,3,Customer Changed Mind
4543,SO0030214,30214,PWR-0009,2023-02-12,5,Defective
4544,SO0030221,30221,ELE-0006,2024-09-10,6,Customer Changed Mind
4545,SO0030227,30227,PWR-0002,2024-05-15,2,Wrong Item
4546,SO0030231,30231,HVA-0018,2026-01-28,6,Defective
4547,SO0030265,30265,ELE-0017,2025-06-22,2,Customer Changed Mind
4548,SO0030273,30273,ELE-0019,2025-11-19,17,Damaged
4549,SO0030275,30275,ELE-0014,2022-01-24,1,Defective
4550,SO0030277,30277,FAS-0011,2024-09-19,1,Shipping Damage
4551,SO0030280,30280,SAF-0013,2026-01-01,11,Customer Changed Mind
4552,SO0030287,30287,SAF-0015,2024-07-13,14,Shipping Damage
4553,SO0030318,30318,ELE-0005,2024-12-10,2,Wrong Item
4554,SO0030320,30320,FAS-0014,2022-05-04,1,Defective
4555,SO0030321,30321,ELE-0008,2024-07-04,6,Defective
4556,SO0030325,30325,HVA-0024,2024-11-26,5,Customer Changed Mind
4557,SO0030328,30328,SAF-0006,2023-12-11,4,Wrong Item
4558,SO0030329,30329,SAF-0014,2025-03-13,4,Defective
4559,SO0030329,30329,FAS-0008,2025-02-18,3,Customer Changed Mind
4560,SO0030331,30331,SAF-0004,2022-05-20,8,Customer Changed Mind
4561,SO0030349,30349,ELE-0020,2022-06-17,9,Customer Changed Mind
4562,SO0030350,30350,SAF-0001,2025-04-11,18,Wrong Item
4563,SO0030350,30350,ELE-0022,2025-04-22,9,Customer Changed Mind
4564,SO0030351,30351,ELE-0017,2024-12-03,5,Shipping Damage
4565,SO0030360,30360,FAS-0001,2024-08-02,5,Customer Changed Mind
4566,SO0030369,30369,FAS-0017,2023-07-11,5,Damaged
4567,SO0030380,30380,ELE-0006,2024-04-15,1,Shipping Damage
4568,SO0030383,30383,ELE-0002,2024-03-27,2,Shipping Damage
4569,SO0030399,30399,ELE-0021,2025-10-15,12,Damaged
4570,SO0030404,30404,SAF-0002,2025-11-07,2,Damaged
4571,SO0030408,30408,HVA-0014,2024-07-09,8,Defective
4572,SO0030409,30409,HVA-0020,2025-02-13,8,Wrong Item
4573,SO0030415,30415,PWR-0012,2024-10-28,2,Wrong Item
4574,SO0030418,30418,HVA-0021,2025-01-23,2,Damaged
4575,SO0030432,30432,PWR-0003,2021-02-25,4,Wrong Item
4576,SO0030433,30433,SAF-0016,2025-03-30,6,Defective
4577,SO0030434,30434,ELE-0021,2022-02-08,4,Customer Changed Mind
4578,SO0030437,30437,HVA-0014,2023-08-29,1,Customer Changed Mind
4579,SO0030442,30442,SAF-0003,2022-03-07,5,Shipping Damage
4580,SO0030447,30447,FAS-0009,2023-11-10,1,Damaged
4581,SO0030449,30449,ELE-0001,2023-03-15,11,Shipping Damage
4582,SO0030450,30450,ELE-0006,2023-03-07,1,Defective
4583,SO0030457,30457,HVA-0016,2021-08-19,12,Wrong Item
4584,SO0030460,30460,SAF-0007,2022-02-01,15,Wrong Item
4585,SO0030472,30472,FAS-0010,2023-09-04,4,Defective
4586,SO0030515,30515,SAF-0016,2025-10-13,4,Shipping Damage
4587,SO0030523,30523,HVA-0020,2025-02-25,10,Shipping Damage
4588,SO0030538,30538,ELE-0010,2023-06-22,1,Wrong Item
4589,SO0030546,30546,HVA-0004,2024-07-16,3,Customer Changed Mind
4590,SO0030563,30563,FAS-0005,2025-05-05,1,Shipping Damage
4591,SO0030567,30567,FAS-0003,2022-07-06,2,Shipping Damage
4592,SO0030568,30568,FAS-0015,2024-10-29,2,Damaged
4593,SO0030581,30581,PWR-0009,2025-06-17,16,Shipping Damage
4594,SO0030582,30582,ELE-0002,2022-03-11,2,Damaged
4595,SO0030612,30612,ELE-0017,2021-10-07,7,Defective
4596,SO0030616,30616,PWR-0006,2021-07-25,6,Shipping Damage
4597,SO0030630,30630,SAF-0008,2024-11-20,5,Defective
4598,SO0030642,30642,PWR-0005,2024-08-07,7,Shipping Damage
4599,SO0030648,30648,ELE-0007,2023-07-27,6,Defective
4600,SO0030649,30649,HVA-0012,2022-01-27,15,Customer Changed Mind
4601,SO0030664,30664,HVA-0009,2021-11-24,5,Damaged
4602,SO0030670,30670,PWR-0002,2021-03-17,8,Damaged
4603,SO0030682,30682,ELE-0023,2022-03-31,7,Damaged
4604,SO0030694,30694,SAF-0006,2023-05-16,8,Customer Changed Mind
4605,SO0030695,30695,HVA-0018,2022-12-03,7,Defective
4606,SO0030703,30703,ELE-0006,2025-07-02,13,Wrong Item
4607,SO0030703,30703,HVA-0027,2025-07-12,6,Customer Changed Mind
4608,SO0030705,30705,ELE-0021,2024-04-22,9,Damaged
4609,SO0030707,30707,HVA-0004,2025-07-12,15,Shipping Damage
4610,SO0030717,30717,FAS-0004,2023-08-30,2,Defective
4611,SO0030724,30724,FAS-0017,2022-12-04,5,Wrong Item
4612,SO0030733,30733,FAS-0003,2023-12-24,16,Wrong Item
4613,SO0030740,30740,ELE-0013,2022-05-03,18,Defective
4614,SO0030741,30741,FAS-0001,2025-07-24,10,Defective
4615,SO0030741,30741,HVA-0013,2025-07-23,7,Wrong Item
4616,SO0030746,30746,PWR-0014,2022-05-17,4,Defective
4617,SO0030752,30752,FAS-0008,2024-12-05,1,Shipping Damage
4618,SO0030771,30771,ELE-0004,2021-10-01,5,Defective
4619,SO0030775,30775,FAS-0002,2022-01-06,1,Customer Changed Mind
4620,SO0030776,30776,SAF-0012,2023-05-29,7,Defective
4621,SO0030781,30781,FAS-0018,2022-02-10,5,Shipping Damage
4622,SO0030782,30782,FAS-0001,2024-09-21,3,Customer Changed Mind
4623,SO0030784,30784,FAS-0006,2025-05-20,3,Defective
4624,SO0030788,30788,HVA-0026,2021-12-20,3,Defective
4625,SO0030800,30800,FAS-0010,2021-04-22,3,Shipping Damage
4626,SO0030803,30803,SAF-0004,2025-02-27,8,Wrong Item
4627,SO0030805,30805,PWR-0005,2022-07-06,3,Shipping Damage
4628,SO0030819,30819,ELE-0014,2023-05-16,2,Shipping Damage
