OrderNumber,OrderDate,CustomerCode
SO0020931,2024-04-13,CUST00451
SO0020932,2025-08-08,CUST00137
SO0020933,2024-09-09,CUST00400
SO0020934,2022-05-22,CUST00357
SO0020935,2025-02-22,CUST00154
SO0020936,2022-03-21,CUST00173
SO0020937,2024-06-06,CUST00471
SO0020938,2021-11-04,CUST00457
SO0020939,2021-12-04,CUST00083
SO0020940,2024-04-13,CUST00084
SO0020941,2025-02-22,CUST00045
SO0020942,2022-03-13,CUST00300
SO0020943,2025-01-02,CUST00247
SO0020944,2021-06-30,CUST00434
SO0020945,2025-11-09,CUST00243
SO0020946,2024-10-15,CUST00480
SO0020947,2024-09-12,CUST00156
SO0020948,2024-02-20,CUST00373
SO0020949,2025-10-27,CUST00414
SO0020950,2022-03-17,CUST00461
SO0020951,2022-01-05,CUST00292
SO0020952,2025-07-09,CUST00042
SO0020953,2024-10-17,CUST00469
SO0020954,2021-07-14,CUST00409
SO0020955,2022-04-29,CUST00485
SO0020956,2023-08-30,CUST00448
SO0020957,2024-10-01,CUST00096
SO0020958,2021-02-28,CUST00250
SO0020959,2024-08-05,CUST00174
SO0020960,2024-07-05,CUST00223
SO0020961,2022-01-23,CUST00298
SO0020962,2023-10-20,CUST00159
SO0020963,2021-10-27,CUST00240
SO0020964,2024-08-10,CUST00321
SO0020965,2022-07-02,CUST00101
SO0020966,2025-12-24,CUST00406
SO0020967,2024-06-14,CUST00078
SO0020968,2021-02-15,CUST00437
SO0020969,2025-02-28,CUST00318
SO0020970,2021-05-21,CUST00191
SO0020971,2022-01-13,CUST00468
SO0020972,2023-11-14,CUST00205
SO0020973,2021-05-12,CUST00282
SO0020974,2022-04-28,CUST00233
SO0020975,2021-10-31,CUST00420
SO0020976,2022-12-01,CUST00081
SO0020977,2024-06-16,CUST00225
SO0020978,2021-07-14,CUST00157
SO0020979,2022-07-20,CUST00486
SO0020980,2021-11-18,CUST00189
SO0020981,2021-04-22,CUST00460
SO0020982,2024-07-30,CUST00205
SO0020983,2024-06-22,CUST00065
SO0020984,2023-10-31,CUST00493
SO0020985,2023-08-20,CUST00056
SO0020986,2022-07-22,CUST00222
SO0020987,2023-10-19,CUST00305
SO0020988,2022-12-24,CUST00227
SO0020989,2023-06-13,CUST00317
SO0020990,2021-02-05,CUST00260
SO0020991,2025-07-16,CUST00086
SO0020992,2022-08-29,CUST00339
SO0020993,2025-05-18,CUST00182
SO0020994,2025-04-01,CUST00294
SO0020995,2024-11-16,CUST00441
SO0020996,2023-01-29,CUST00444
SO0020997,2024-10-26,CUST00026
SO0020998,2025-08-17,CUST00419
SO0020999,2023-10-13,CUST00050
SO0021000,2023-05-08,CUST00249
SO0021001,2022-08-04,CUST00286
SO0021002,2024-07-04,CUST00395
SO0021003,2021-12-04,CUST00027
SO0021004,2021-10-30,CUST00166
SO0021005,2025-08-29,CUST00284
SO0021006,2025-10-14,CUST00317
SO0021007,2024-10-26,CUST00232
SO0021008,2023-03-17,CUST00377
SO0021009,2023-05-08,CUST00172
SO0021010,2022-12-16,CUST00238
SO0021011,2024-12-31,CUST00020
SO0021012,2024-09-07,CUST00390
SO0021013,2023-10-05,CUST00346
SO0021014,2021-07-15,CUST00209
SO0021015,2023-02-17,CUST00088
SO0021016,2021-06-17,CUST00443
SO0021017,2022-12-18,CUST00425
SO0021018,2022-01-24,CUST00255
SO0021019,2022-08-28,CUST00195
SO0021020,2022-03-16,CUST00159
SO0021021,2022-07-01,CUST00334
SO0021022,2021-02-20,CUST00224
SO0021023,2021-10-30,CUST00373
SO0021024,2021-10-15,CUST00410
SO0021025,2025-03-27,CUST00260
SO0021026,2021-07-27,CUST00347
SO0021027,2025-08-08,CUST00056
SO0021028,2021-11-09,CUST00262
SO0021029,2024-04-24,CUST00147
SO0021030,2021-02-23,CUST00340
SO0021031,2021-03-20,CUST00315
SO0021032,2021-11-21,CUST00260
SO0021033,2025-03-21,CUST00372
SO0021034,2024-05-16,CUST00488
SO0021035,2023-08-17,CUST00280
SO0021036,2021-06-28,CUST00192
SO0021037,2024-11-27,CUST00280
SO0021038,2023-01-09,CUST00478
SO0021039,2024-06-01,CUST00036
SO0021040,2025-06-04,CUST00062
SO0021041,2024-03-06,CUST00353
SO0021042,2023-02-20,CUST00094
SO0021043,2022-07-18,CUST00204
SO0021044,2023-04-11,CUST00265
SO0021045,2021-09-02,CUST00138
SO0021046,2025-12-05,CUST00181
SO0021047,2025-08-16,CUST00385
SO0021048,2024-04-11,CUST00389
SO0021049,2023-03-14,CUST00448
SO0021050,2021-07-17,CUST00351
SO0021051,2022-03-06,CUST00461
SO0021052,2022-10-21,CUST00269
SO0021053,2021-08-25,CUST00474
SO0021054,2022-02-01,CUST00189
SO0021055,2021-01-20,CUST00223
SO0021056,2022-09-21,CUST00416
SO0021057,2024-12-19,CUST00457
SO0021058,2022-09-26,CUST00281
SO0021059,2023-06-28,CUST00351
SO0021060,2023-12-07,CUST00310
SO0021061,2024-07-08,CUST00363
SO0021062,2022-01-30,CUST00196
SO0021063,2025-12-24,CUST00396
SO0021064,2023-06-05,CUST00455
SO0021065,2023-11-06,CUST00462
SO0021066,2022-07-09,CUST00290
SO0021067,2023-09-09,CUST00077
SO0021068,2022-11-06,CUST00243
SO0021069,2024-09-11,CUST00152
SO0021070,2022-03-26,CUST00302
SO0021071,2022-03-01,CUST00086
SO0021072,2022-11-09,CUST00373
SO0021073,2021-11-30,CUST00465
SO0021074,2025-01-17,CUST00441
SO0021075,2022-07-14,CUST00432
SO0021076,2024-12-12,CUST00181
SO0021077,2024-08-04,CUST00481
SO0021078,2023-06-10,CUST00424
SO0021079,2021-05-23,CUST00065
SO0021080,2025-05-08,CUST00193
SO0021081,2024-09-17,CUST00005
SO0021082,2021-10-06,CUST00365
SO0021083,2021-09-06,CUST00211
SO0021084,2022-06-20,CUST00206
SO0021085,2024-03-31,CUST00236
SO0021086,2022-12-31,CUST00309
SO0021087,2023-11-14,CUST00101
SO0021088,2021-04-12,CUST00430
SO0021089,2025-08-10,CUST00466
SO0021090,2021-01-25,CUST00134
SO0021091,2024-04-22,CUST00385
SO0021092,2022-04-08,CUST00382
SO0021093,2025-01-15,CUST00375
SO0021094,2023-08-27,CUST00276
SO0021095,2022-12-21,CUST00432
SO0021096,2022-05-21,CUST00282
SO0021097,2023-03-03,CUST00153
SO0021098,2023-06-07,CUST00438
SO0021099,2024-07-09,CUST00342
SO0021100,2023-12-27,CUST00312
SO0021101,2025-10-23,CUST00371
SO0021102,2023-07-26,CUST00313
SO0021103,2023-07-22,CUST00198
SO0021104,2025-05-27,CUST00076
SO0021105,2024-11-12,CUST00248
SO0021106,2023-08-17,CUST00302
SO0021107,2025-08-31,CUST00424
SO0021108,2023-02-02,CUST00462
SO0021109,2022-05-23,CUST00354
SO0021110,2023-01-16,CUST00203
SO0021111,2024-03-29,CUST00494
SO0021112,2024-08-24,CUST00276
SO0021113,2023-09-06,CUST00161
SO0021114,2022-11-27,CUST00450
SO0021115,2021-11-29,CUST00320
SO0021116,2021-09-02,CUST00024
SO0021117,2024-06-16,CUST00131
SO0021118,2023-04-07,CUST00246
SO0021119,2024-03-06,CUST00480
SO0021120,2021-05-15,CUST00111
SO0021121,2021-10-08,CUST00046
SO0021122,2022-06-17,CUST00464
SO0021123,2024-09-02,CUST00237
SO0021124,2023-02-07,CUST00216
SO0021125,2022-02-20,CUST00291
SO0021126,2022-06-11,CUST00037
SO0021127,2025-04-03,CUST00247
SO0021128,2025-04-06,CUST00066
SO0021129,2021-07-10,CUST00144
SO0021130,2024-07-20,CUST00345
SO0021131,2022-09-23,CUST00143
SO0021132,2022-02-01,CUST00174
SO0021133,2021-10-27,CUST00296
SO0021134,2025-06-27,CUST00234
SO0021135,2025-07-24,CUST00410
SO0021136,2023-12-22,CUST00213
SO0021137,2024-08-02,CUST00380
SO0021138,2021-06-20,CUST00301
SO0021139,2022-06-12,CUST00118
SO0021140,2022-03-15,CUST00454
SO0021141,2022-08-07,CUST00087
SO0021142,2025-10-26,CUST00333
SO0021143,2022-11-16,CUST00093
SO0021144,2022-07-12,CUST00084
SO0021145,2022-08-11,CUST00089
SO0021146,2022-10-22,CUST00039
SO0021147,2021-08-20,CUST00099
SO0021148,2021-01-21,CUST00166
SO0021149,2023-06-23,CUST00411
SO0021150,2025-05-16,CUST00083
SO0021151,2025-03-07,CUST00117
SO0021152,2025-04-19,CUST00299
SO0021153,2024-11-26,CUST00361
SO0021154,2021-06-06,CUST00464
SO0021155,2025-12-06,CUST00452
SO0021156,2021-01-10,CUST00186
SO0021157,2024-07-19,CUST00264
SO0021158,2024-08-10,CUST00375
SO0021159,2022-10-05,CUST00459
SO0021160,2023-01-31,CUST00087
SO0021161,2023-12-03,CUST00099
SO0021162,2021-01-20,CUST00467
SO0021163,2022-05-30,CUST00485
SO0021164,2023-07-22,CUST00093
SO0021165,2023-02-03,CUST00188
SO0021166,2022-03-14,CUST00109
SO0021167,2022-03-07,CUST00057
SO0021168,2021-02-13,CUST00212
SO0021169,2022-03-16,CUST00101
SO0021170,2024-05-27,CUST00392
SO0021171,2024-06-22,CUST00200
SO0021172,2023-06-15,CUST00335
SO0021173,2022-07-20,CUST00366
SO0021174,2022-01-05,CUST00201
SO0021175,2021-12-28,CUST00225
SO0021176,2021-04-07,CUST00093
SO0021177,2025-10-03,CUST00193
SO0021178,2021-02-16,CUST00373
SO0021179,2023-09-24,CUST00019
SO0021180,2023-08-10,CUST00324
SO0021181,2024-08-04,CUST00310
SO0021182,2022-08-25,CUST00063
SO0021183,2025-08-06,CUST00323
SO0021184,2023-05-09,CUST00285
SO0021185,2025-01-15,CUST00316
SO0021186,2024-04-07,CUST00233
SO0021187,2025-07-30,CUST00298
SO0021188,2025-12-28,CUST00463
SO0021189,2023-12-06,CUST00477
SO0021190,2021-07-01,CUST00300
SO0021191,2025-01-23,CUST00167
SO0021192,2025-07-23,CUST00025
SO0021193,2022-12-05,CUST00049
SO0021194,2021-04-16,CUST00228
SO0021195,2022-06-23,CUST00392
SO0021196,2021-12-06,CUST00422
SO0021197,2021-04-16,CUST00200
SO0021198,2023-10-26,CUST00431
SO0021199,2022-05-19,CUST00206
SO0021200,2025-04-29,CUST00492
SO0021201,2023-08-03,CUST00068
SO0021202,2025-12-27,CUST00420
SO0021203,2024-11-03,CUST00427
SO0021204,2023-01-22,CUST00492
SO0021205,2024-12-04,CUST00331
SO0021206,2024-08-28,CUST00059
SO0021207,2021-01-22,CUST00412
SO0021208,2025-03-23,CUST00373
SO0021209,2023-10-15,CUST00445
SO0021210,2022-02-07,CUST00167
SO0021211,2025-09-06,CUST00166
SO0021212,2025-01-01,CUST00233
SO0021213,2023-08-15,CUST00277
SO0021214,2024-06-17,CUST00455
SO0021215,2023-06-20,CUST00169
SO0021216,2021-01-11,CUST00328
SO0021217,2023-10-29,CUST00476
SO0021218,2021-08-16,CUST00397
SO0021219,2022-10-01,CUST00357
SO0021220,2024-07-31,CUST00304
SO0021221,2024-08-03,CUST00476
SO0021222,2023-10-30,CUST00120
SO0021223,2024-02-05,CUST00202
SO0021224,2021-11-05,CUST00351
SO0021225,2024-07-26,CUST00273
SO0021226,2023-07-08,CUST00230
SO0021227,2025-01-03,CUST00258
SO0021228,2021-05-03,CUST00316
SO0021229,2023-01-04,CUST00157
SO0021230,2025-05-17,CUST00066
SO0021231,2021-10-04,CUST00473
SO0021232,2023-01-06,CUST00320
SO0021233,2023-06-18,CUST00260
SO0021234,2024-09-11,CUST00139
SO0021235,2024-02-07,CUST00111
SO0021236,2023-10-03,CUST00450
SO0021237,2023-02-08,CUST00331
SO0021238,2022-10-21,CUST00079
SO0021239,2024-05-22,CUST00316
SO0021240,2023-07-11,CUST00246
SO0021241,2021-04-15,CUST00393
SO0021242,2022-12-27,CUST00449
SO0021243,2021-02-09,CUST00059
SO0021244,2024-03-08,CUST00204
SO0021245,2021-10-04,CUST00019
SO0021246,2025-06-03,CUST00346
SO0021247,2025-10-16,CUST00096
SO0021248,2024-05-12,CUST00493
SO0021249,2024-06-23,CUST00373
SO0021250,2023-03-31,CUST00070
SO0021251,2021-10-02,CUST00064
SO0021252,2025-02-06,CUST00066
SO0021253,2025-11-05,CUST00427
SO0021254,2022-05-05,CUST00043
SO0021255,2022-12-04,CUST00472
SO0021256,2024-12-21,CUST00124
SO0021257,2022-01-30,CUST00083
SO0021258,2025-12-31,CUST00414
SO0021259,2023-09-16,CUST00021
SO0021260,2024-01-24,CUST00125
SO0021261,2021-09-16,CUST00017
SO0021262,2022-04-10,CUST00047
SO0021263,2025-02-06,CUST00219
SO0021264,2023-01-16,CUST00042
SO0021265,2024-06-01,CUST00355
SO0021266,2025-12-28,CUST00264
SO0021267,2022-09-16,CUST00159
SO0021268,2022-02-07,CUST00355
SO0021269,2025-01-14,CUST00371
SO0021270,2023-05-02,CUST00104
SO0021271,2023-02-13,CUST00365
SO0021272,2025-08-17,CUST00133
SO0021273,2022-06-15,CUST00312
SO0021274,2024-09-22,CUST00476
SO0021275,2023-05-15,CUST00237
SO0021276,2024-08-21,CUST00245
SO0021277,2022-07-05,CUST00288
SO0021278,2022-11-17,CUST00320
SO0021279,2022-06-16,CUST00260
SO0021280,2025-11-25,CUST00335
SO0021281,2025-01-01,CUST00030
SO0021282,2024-12-21,CUST00031
SO0021283,2024-11-18,CUST00273
SO0021284,2025-04-03,CUST00264
SO0021285,2021-04-26,CUST00112
SO0021286,2021-04-08,CUST00006
SO0021287,2023-03-31,CUST00092
SO0021288,2022-02-23,CUST00265
SO0021289,2022-06-09,CUST00060
SO0021290,2023-01-20,CUST00417
SO0021291,2023-08-17,CUST00486
SO0021292,2022-11-18,CUST00070
SO0021293,2024-11-27,CUST00286
SO0021294,2021-09-15,CUST00033
SO0021295,2024-02-09,CUST00346
SO0021296,2025-11-29,CUST00345
SO0021297,2025-09-13,CUST00472
SO0021298,2023-09-11,CUST00178
SO0021299,2021-09-09,CUST00325
SO0021300,2024-03-03,CUST00402
SO0021301,2022-08-21,CUST00251
SO0021302,2023-02-04,CUST00002
SO0021303,2024-05-19,CUST00359
SO0021304,2023-11-12,CUST00474
SO0021305,2022-03-13,CUST00041
SO0021306,2025-06-30,CUST00235
SO0021307,2023-10-01,CUST00392
SO0021308,2025-06-14,CUST00312
SO0021309,2021-11-07,CUST00380
SO0021310,2024-07-01,CUST00103
SO0021311,2022-05-09,CUST00343
SO0021312,2021-11-27,CUST00060
SO0021313,2021-02-12,CUST00264
SO0021314,2021-05-31,CUST00364
SO0021315,2021-02-09,CUST00452
SO0021316,2021-09-23,CUST00038
SO0021317,2025-11-28,CUST00405
SO0021318,2024-08-04,CUST00071
SO0021319,2021-04-17,CUST00480
SO0021320,2022-02-18,CUST00021
SO0021321,2024-01-23,CUST00251
SO0021322,2024-03-09,CUST00167
SO0021323,2023-09-01,CUST00453
SO0021324,2021-11-23,CUST00173
SO0021325,2023-07-27,CUST00267
SO0021326,2021-04-20,CUST00065
SO0021327,2025-04-14,CUST00113
SO0021328,2021-03-10,CUST00067
SO0021329,2023-09-21,CUST00299
SO0021330,2021-01-31,CUST00110
SO0021331,2025-08-14,CUST00044
SO0021332,2022-09-17,CUST00130
SO0021333,2023-01-03,CUST00043
SO0021334,2025-12-23,CUST00203
SO0021335,2021-06-30,CUST00255
SO0021336,2021-05-04,CUST00239
SO0021337,2021-09-03,CUST00090
SO0021338,2023-05-14,CUST00090
SO0021339,2022-02-10,CUST00164
SO0021340,2022-04-21,CUST00406
SO0021341,2022-07-15,CUST00164
SO0021342,2023-02-26,CUST00489
SO0021343,2024-05-10,CUST00129
SO0021344,2021-10-28,CUST00204
SO0021345,2021-12-18,CUST00093
SO0021346,2023-03-07,CUST00126
SO0021347,2024-05-18,CUST00468
SO0021348,2025-10-13,CUST00136
SO0021349,2024-02-02,CUST00258
SO0021350,2022-06-09,CUST00012
SO0021351,2022-09-11,CUST00401
SO0021352,2024-09-18,CUST00427
SO0021353,2024-04-02,CUST00420
SO0021354,2021-06-09,CUST00451
SO0021355,2023-10-27,CUST00475
SO0021356,2022-07-06,CUST00200
SO0021357,2021-01-03,CUST00109
SO0021358,2022-11-30,CUST00302
SO0021359,2021-03-19,CUST00082
SO0021360,2022-01-15,CUST00377
SO0021361,2022-12-21,CUST00412
SO0021362,2025-02-23,CUST00257
SO0021363,2025-03-23,CUST00007
SO0021364,2025-01-19,CUST00260
SO0021365,2022-11-06,CUST00290
SO0021366,2022-01-24,CUST00458
SO0021367,2023-05-30,CUST00130
SO0021368,2023-01-24,CUST00065
SO0021369,2023-06-12,CUST00331
SO0021370,2024-11-13,CUST00021
SO0021371,2025-01-05,CUST00125
SO0021372,2025-05-24,CUST00406
SO0021373,2024-02-02,CUST00185
SO0021374,2025-10-06,CUST00421
SO0021375,2022-04-22,CUST00087
SO0021376,2025-06-29,CUST00449
SO0021377,2021-01-15,CUST00167
SO0021378,2024-03-31,CUST00190
SO0021379,2022-12-25,CUST00152
SO0021380,2024-11-08,CUST00474
SO0021381,2025-07-08,CUST00308
SO0021382,2021-10-22,CUST00272
SO0021383,2022-03-02,CUST00226
SO0021384,2022-11-27,CUST00320
SO0021385,2025-11-11,CUST00428
SO0021386,2024-07-23,CUST00045
SO0021387,2022-06-05,CUST00018
SO0021388,2024-01-24,CUST00140
SO0021389,2025-06-17,CUST00132
SO0021390,2021-12-11,CUST00029
SO0021391,2025-02-14,CUST00324
SO0021392,2022-05-08,CUST00389
SO0021393,2024-05-07,CUST00465
SO0021394,2024-09-05,CUST00034
SO0021395,2023-08-12,CUST00456
SO0021396,2024-07-21,CUST00404
SO0021397,2022-03-23,CUST00098
SO0021398,2021-12-12,CUST00345
SO0021399,2021-05-29,CUST00154
SO0021400,2022-03-24,CUST00401
SO0021401,2025-03-20,CUST00412
SO0021402,2025-12-13,CUST00167
SO0021403,2021-06-18,CUST00499
SO0021404,2025-08-09,CUST00063
SO0021405,2022-06-16,CUST00261
SO0021406,2021-03-29,CUST00166
SO0021407,2024-11-08,CUST00151
SO0021408,2024-12-26,CUST00494
SO0021409,2025-05-15,CUST00347
SO0021410,2024-10-06,CUST00390
SO0021411,2024-11-21,CUST00321
SO0021412,2022-04-28,CUST00498
SO0021413,2021-10-31,CUST00497
SO0021414,2022-05-01,CUST00168
SO0021415,2024-12-22,CUST00020
SO0021416,2023-12-13,CUST00032
SO0021417,2022-08-04,CUST00264
SO0021418,2021-12-22,CUST00118
SO0021419,2024-07-22,CUST00230
SO0021420,2024-09-22,CUST00412
SO0021421,2024-11-03,CUST00036
SO0021422,2023-04-08,CUST00107
SO0021423,2023-10-30,CUST00180
SO0021424,2023-09-16,CUST00380
SO0021425,2023-12-21,CUST00360
SO0021426,2023-09-22,CUST00016
SO0021427,2021-12-17,CUST00358
SO0021428,2021-07-26,CUST00378
SO0021429,2023-10-03,CUST00445
SO0021430,2024-09-11,CUST00239
SO0021431,2024-04-06,CUST00323
SO0021432,2024-03-18,CUST00423
SO0021433,2023-07-26,CUST00428
SO0021434,2021-12-24,CUST00446
SO0021435,2024-12-10,CUST00212
SO0021436,2024-06-07,CUST00012
SO0021437,2021-09-17,CUST00203
SO0021438,2023-06-22,CUST00398
SO0021439,2024-09-10,CUST00462
SO0021440,2023-01-26,CUST00415
SO0021441,2022-11-15,CUST00005
SO0021442,2022-02-05,CUST00108
SO0021443,2024-11-02,CUST00298
SO0021444,2025-04-05,CUST00250
SO0021445,2023-07-05,CUST00257
SO0021446,2024-04-27,CUST00392
SO0021447,2023-07-21,CUST00069
SO0021448,2024-08-22,CUST00125
SO0021449,2021-09-08,CUST00225
SO0021450,2024-01-20,CUST00114
SO0021451,2021-03-15,CUST00313
SO0021452,2025-04-02,CUST00035
SO0021453,2025-02-23,CUST00083
SO0021454,2021-04-09,CUST00318
SO0021455,2024-10-29,CUST00339
SO0021456,2023-12-05,CUST00173
SO0021457,2025-01-19,CUST00455
SO0021458,2025-07-12,CUST00134
SO0021459,2024-05-06,CUST00221
SO0021460,2025-01-30,CUST00435
SO0021461,2024-10-10,CUST00469
SO0021462,2023-06-30,CUST00027
SO0021463,2021-01-08,CUST00198
SO0021464,2025-05-06,CUST00290
SO0021465,2025-04-12,CUST00459
SO0021466,2021-04-05,CUST00267
SO0021467,2021-11-05,CUST00162
SO0021468,2021-07-25,CUST00130
SO0021469,2022-11-06,CUST00309
SO0021470,2025-11-29,CUST00206
SO0021471,2023-09-28,CUST00143
SO0021472,2021-03-01,CUST00372
SO0021473,2025-11-24,CUST00056
SO0021474,2025-01-13,CUST00104
SO0021475,2023-11-27,CUST00014
SO0021476,2023-09-12,CUST00500
SO0021477,2021-10-03,CUST00013
SO0021478,2023-04-20,CUST00291
SO0021479,2023-05-30,CUST00187
SO0021480,2024-02-13,CUST00294
SO0021481,2021-09-17,CUST00181
SO0021482,2025-11-01,CUST00031
SO0021483,2022-08-06,CUST00138
SO0021484,2024-10-19,CUST00039
SO0021485,2024-08-24,CUST00461
SO0021486,2021-09-17,CUST00455
SO0021487,2024-01-07,CUST00495
SO0021488,2021-05-11,CUST00229
SO0021489,2021-08-28,CUST00250
SO0021490,2025-09-27,CUST00247
SO0021491,2025-04-06,CUST00058
SO0021492,2021-09-14,CUST00354
SO0021493,2022-05-14,CUST00227
SO0021494,2024-08-07,CUST00147
SO0021495,2025-05-26,CUST00031
SO0021496,2022-03-25,CUST00480
SO0021497,2024-10-27,CUST00284
SO0021498,2022-12-02,CUST00224
SO0021499,2024-04-02,CUST00422
SO0021500,2024-12-12,CUST00303
SO0021501,2021-04-12,CUST00032
SO0021502,2023-07-05,CUST00193
SO0021503,2023-01-25,CUST00398
SO0021504,2025-09-29,CUST00146
SO0021505,2022-06-22,CUST00243
SO0021506,2021-02-12,CUST00057
SO0021507,2025-12-28,CUST00079
SO0021508,2021-12-01,CUST00148
SO0021509,2023-06-22,CUST00074
SO0021510,2024-08-07,CUST00475
SO0021511,2024-07-23,CUST00486
SO0021512,2022-07-12,CUST00085
SO0021513,2025-10-21,CUST00498
SO0021514,2021-11-10,CUST00299
SO0021515,2021-07-31,CUST00096
SO0021516,2021-08-19,CUST00062
SO0021517,2021-10-09,CUST00248
SO0021518,2024-02-25,CUST00248
SO0021519,2025-10-23,CUST00438
SO0021520,2023-04-28,CUST00145
SO0021521,2025-11-05,CUST00179
SO0021522,2023-11-06,CUST00263
SO0021523,2021-10-19,CUST00001
SO0021524,2021-05-28,CUST00045
SO0021525,2022-08-13,CUST00243
SO0021526,2023-02-20,CUST00346
SO0021527,2024-04-03,CUST00053
SO0021528,2022-01-25,CUST00392
SO0021529,2023-01-01,CUST00455
SO0021530,2021-11-03,CUST00058
SO0021531,2021-07-14,CUST00315
SO0021532,2024-03-03,CUST00375
SO0021533,2022-10-17,CUST00087
SO0021534,2025-03-18,CUST00243
SO0021535,2023-07-04,CUST00121
SO0021536,2023-05-11,CUST00060
SO0021537,2024-05-17,CUST00482
SO0021538,2022-10-09,CUST00398
SO0021539,2021-02-28,CUST00298
SO0021540,2025-08-10,CUST00318
SO0021541,2025-06-11,CUST00220
SO0021542,2025-09-07,CUST00099
SO0021543,2025-06-20,CUST00353
SO0021544,2024-10-22,CUST00164
SO0021545,2024-09-07,CUST00207
SO0021546,2021-04-09,CUST00365
SO0021547,2025-03-19,CUST00171
SO0021548,2023-07-05,CUST00369
SO0021549,2022-01-03,CUST00206
SO0021550,2024-11-30,CUST00405
SO0021551,2023-08-01,CUST00033
SO0021552,2025-01-06,CUST00364
SO0021553,2023-08-16,CUST00396
SO0021554,2022-10-18,CUST00084
SO0021555,2025-10-06,CUST00311
SO0021556,2025-02-04,CUST00196
SO0021557,2021-01-23,CUST00183
SO0021558,2025-12-07,CUST00479
SO0021559,2023-09-06,CUST00107
SO0021560,2025-11-10,CUST00289
SO0021561,2024-05-01,CUST00053
SO0021562,2025-01-17,CUST00246
SO0021563,2025-05-16,CUST00163
SO0021564,2023-04-24,CUST00069
SO0021565,2022-01-24,CUST00076
SO0021566,2023-01-18,CUST00012
SO0021567,2025-04-21,CUST00242
SO0021568,2024-03-12,CUST00374
SO0021569,2025-06-01,CUST00336
SO0021570,2023-12-19,CUST00237
SO0021571,2025-07-30,CUST00075
SO0021572,2024-05-22,CUST00133
SO0021573,2021-07-13,CUST00209
SO0021574,2022-01-20,CUST00356
SO0021575,2022-01-17,CUST00487
SO0021576,2023-03-31,CUST00135
SO0021577,2025-07-22,CUST00400
SO0021578,2024-09-13,CUST00174
SO0021579,2025-06-22,CUST00125
SO0021580,2025-11-23,CUST00192
SO0021581,2025-06-05,CUST00201
SO0021582,2022-04-14,CUST00304
SO0021583,2025-08-21,CUST00161
SO0021584,2024-08-19,CUST00206
SO0021585,2021-03-25,CUST00410
SO0021586,2025-11-24,CUST00068
SO0021587,2025-08-05,CUST00351
SO0021588,2024-11-22,CUST00476
SO0021589,2025-02-02,CUST00242
SO0021590,2021-06-25,CUST00407
SO0021591,2022-11-01,CUST00305
SO0021592,2023-08-25,CUST00163
SO0021593,2022-08-13,CUST00290
SO0021594,2022-02-12,CUST00203
SO0021595,2025-09-12,CUST00030
SO0021596,2021-02-28,CUST00500
SO0021597,2023-11-17,CUST00223
SO0021598,2021-03-03,CUST00472
SO0021599,2025-06-21,CUST00019
SO0021600,2021-05-15,CUST00055
SO0021601,2022-08-07,CUST00371
SO0021602,2021-12-10,CUST00311
SO0021603,2021-07-09,CUST00134
SO0021604,2022-06-01,CUST00060
SO0021605,2025-10-11,CUST00251
SO0021606,2022-04-12,CUST00236
SO0021607,2023-04-15,CUST00362
SO0021608,2024-08-09,CUST00262
SO0021609,2023-07-15,CUST00039
SO0021610,2023-10-27,CUST00291
SO0021611,2023-05-06,CUST00133
SO0021612,2022-05-28,CUST00098
SO0021613,2022-01-18,CUST00227
SO0021614,2023-10-23,CUST00094
SO0021615,2021-08-05,CUST00255
SO0021616,2025-10-22,CUST00354
SO0021617,2021-09-24,CUST00143
SO0021618,2021-12-06,CUST00227
SO0021619,2025-03-08,CUST00264
SO0021620,2021-09-20,CUST00113
SO0021621,2025-01-18,CUST00083
SO0021622,2025-03-12,CUST00148
SO0021623,2021-05-26,CUST00483
SO0021624,2021-07-24,CUST00329
SO0021625,2021-12-11,CUST00404
SO0021626,2024-05-02,CUST00342
SO0021627,2021-10-29,CUST00273
SO0021628,2025-07-30,CUST00456
SO0021629,2025-09-24,CUST00326
SO0021630,2024-04-03,CUST00438
SO0021631,2023-09-12,CUST00241
SO0021632,2023-10-10,CUST00003
SO0021633,2021-09-17,CUST00075
SO0021634,2021-03-05,CUST00486
SO0021635,2025-11-15,CUST00483
SO0021636,2022-07-05,CUST00029
SO0021637,2024-11-17,CUST00471
SO0021638,2022-07-13,CUST00500
SO0021639,2022-12-15,CUST00001
SO0021640,2021-01-29,CUST00003
SO0021641,2025-12-04,CUST00269
SO0021642,2024-08-25,CUST00118
SO0021643,2025-02-13,CUST00050
SO0021644,2022-12-16,CUST00164
SO0021645,2025-09-22,CUST00430
SO0021646,2024-04-19,CUST00350
SO0021647,2021-12-02,CUST00152
